fit,lwr,upr,horas_redes,distraccion_acad,horas_estudio,asistencia
3.8852583777764127,3.6026806326569574,4.167836122895868,10.505050505050505,Distraccion baja,3.1660056657223787,86.29288637079007
3.904274509363732,3.7366556435863587,4.071893375141106,10.505050505050505,Distraccion media,3.1660056657223787,86.29288637079007
3.9232906409510506,3.675849169056936,4.170732112845165,10.505050505050505,Distraccion alta,3.1660056657223787,86.29288637079007
3.8758084470029224,3.5857254808992796,4.165891413106565,10.707070707070708,Distraccion baja,3.1660056657223787,86.29288637079007
3.898868524322916,3.7266939543519744,4.071043094293858,10.707070707070708,Distraccion media,3.1660056657223787,86.29288637079007
3.921928601642909,3.6678955264901707,4.175961676795648,10.707070707070708,Distraccion alta,3.1660056657223787,86.29288637079007
3.8663585162294325,3.5687431320555354,4.163973900403329,10.909090909090908,Distraccion baja,3.1660056657223787,86.29288637079007
3.8934625392821003,3.716712581611819,4.070212496952382,10.909090909090908,Distraccion media,3.1660056657223787,86.29288637079007
3.9205665623347676,3.6598932631572705,4.181239861512265,10.909090909090908,Distraccion alta,3.1660056657223787,86.29288637079007
3.856908585455942,3.5517355999915288,4.162081570920355,11.11111111111111,Distraccion baja,3.1660056657223787,86.29288637079007
3.888056554241284,3.7067130152336984,4.06940009324887,11.11111111111111,Distraccion media,3.1660056657223787,86.29288637079007
3.9192045230266257,3.651846001728542,4.18656304432471,11.11111111111111,Distraccion alta,3.1660056657223787,86.29288637079007
3.8474586546824523,3.534704710335866,4.160212599029038,11.313131313131313,Distraccion baja,3.1660056657223787,86.29288637079007
3.8826505692004685,3.696696603513454,4.068604534887482,11.313131313131313,Distraccion media,3.1660056657223787,86.29288637079007
3.917842483718484,3.6437570348318133,4.1919279326051555,11.313131313131313,Distraccion alta,3.1660056657223787,86.29288637079007
3.8380087239089624,3.517652121295203,4.158365326522722,11.515151515151516,Distraccion baja,3.1660056657223787,86.29288637079007
3.877244584159653,3.6866645689921627,4.0678245993271425,11.515151515151516,Distraccion media,3.1660056657223787,86.29288637079007
3.9164804444103427,3.635629359231362,4.197331529589324,11.515151515151516,Distraccion alta,3.1660056657223787,86.29288637079007
3.828558793135472,3.500579341860076,4.156538244410868,11.717171717171716,Distraccion baja,3.1660056657223787,86.29288637079007
3.8718385991188367,3.6766180222849996,4.067059175952674,11.717171717171716,Distraccion media,3.1660056657223787,86.29288637079007
3.9151184051022008,3.6274657062184477,4.202771103985953,11.717171717171716,Distraccion alta,3.1660056657223787,86.29288637079007
3.819108862361982,3.4834877477604307,4.154729976963534,11.919191919191919,Distraccion baja,3.1660056657223787,86.29288637079007
3.866432614078021,3.6665579741933834,4.066307253962658,11.919191919191919,Distraccion media,3.1660056657223787,86.29288637079007
3.9137563657940593,3.6192685686307535,4.208244162957365,11.919191919191919,Distraccion alta,3.1660056657223787,86.29288637079007
3.8096589315884914,3.4663785954772264,4.1529392676997565,12.121212121212121,Distraccion baja,3.1660056657223787,86.29288637079007
3.8610266290372044,3.6564853463330205,4.065567911741388,12.121212121212121,Distraccion media,3.1660056657223787,86.29288637079007
3.9123943264859173,3.611040224879222,4.213748428092613,12.121212121212121,Distraccion alta,3.1660056657223787,86.29288637079007
3.8002090008150016,3.449253034571747,4.151164967058256,12.323232323232324,Distraccion baja,3.1660056657223787,86.29288637079007
3.8556206439963887,3.6464009804771247,4.064840307515653,12.323232323232324,Distraccion media,3.1660056657223787,86.29288637079007
3.911032287177776,3.60278276032274,4.219281814032812,12.323232323232324,Distraccion alta,3.1660056657223787,86.29288637079007
3.7907590700415112,3.4321121185563395,4.1494060215266835,12.525252525252524,Distraccion baja,3.1660056657223787,86.29288637079007
3.850214658955573,3.6363056467855914,4.064123671125555,12.525252525252524,Distraccion media,3.1660056657223787,86.29288637079007
3.909670247869634,3.5944980862950082,4.22484240944426,12.525252525252524,Distraccion alta,3.1660056657223787,86.29288637079007
3.7813091392680214,3.4149568144981686,4.147661464037874,12.727272727272727,Distraccion baja,3.1660056657223787,86.29288637079007
3.844808673914757,3.6262000510666574,4.063417296762856,12.727272727272727,Distraccion media,3.1660056657223787,86.29288637079007
3.9083082085614924,3.5861879570544146,4.230428460068571,12.727272727272727,Distraccion alta,3.1660056657223787,86.29288637079007
3.771859208494531,3.397788011520289,4.145930405468773,12.929292929292929,Distraccion baja,3.1660056657223787,86.29288637079007
3.839402688873941,3.616084841196847,4.062720536551035,12.929292929292929,Distraccion media,3.1660056657223787,86.29288637079007
3.906946169253351,3.5778539848969952,4.236038353609707,12.929292929292929,Distraccion alta,3.1660056657223787,86.29288637079007
3.762409277721041,3.3806065283411995,4.144212027100883,13.131313131313131,Distraccion baja,3.1660056657223787,86.29288637079007
3.833996703833125,3.6059606128073867,4.0620327948588635,13.131313131313131,Distraccion media,3.1660056657223787,86.29288637079007
3.905584129945209,3.56949765364486,4.241670606245558,13.131313131313131,Distraccion alta,3.1660056657223787,86.29288637079007
3.752959346947551,3.363413119974335,4.142505573920767,13.333333333333334,Distraccion baja,3.1660056657223787,86.29288637079007
3.8285907187923094,3.5958279143302345,4.061353523254384,13.333333333333334,Distraccion media,3.1660056657223787,86.29288637079007
3.9042220906370675,3.5611203306975048,4.24732385057663,13.333333333333334,Distraccion alta,3.1660056657223787,86.29288637079007
3.743509416174061,3.346208483692236,4.1408103486558865,13.535353535353535,Distraccion baja,3.1660056657223787,86.29288637079007
