promedio,horas_redes,distraccion_acad,horas_estudio,asistencia,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,indice
3.9,1.66666666666667,4,5,100,4.3361270242086665,-0.43612702420866656,0.01284203387718413,0.6000141715179491,0.0011619684902075093,-0.7320642898002991,191
4.75,2,4,2,100,4.124357795963814,0.6256422040361862,0.01236457554938464,0.5995235022199307,0.0023000952558167444,1.0499225401615395,192
4.75,4.5,4,2,97.5,4.055442463761669,0.6945575362383307,0.0075119642700602835,0.5993071718505697,0.0017054039395878343,1.1627199907907113,193
4,3.5,1,4,95,4.364423744626751,-0.36442374462675087,0.00839225874066326,0.6001556557586377,5.254364941814712e-4,-0.6103321725977423,194
3.69,2.5,5,6,80,4.103978448662558,-0.4139784486625584,0.022072618072665532,0.6000561606251715,0.001833597270263859,-0.6981584214224303,195
5,2,2,6,99,4.539690651314176,0.46030934868582385,0.010964717593394624,0.5999622617584637,0.00110098480294565,0.771922063742344,196
4.94,7,4,4,90,4.069907840578227,0.8700921594217732,0.009505739641671873,0.5986358274097887,0.003400324396437304,1.458037940071045,197
5,8,2,4,98,4.1708079567499015,0.8291920432500985,0.016110888672095022,0.5987939402089315,0.005304510248766684,1.3941567328195326,198
4.75,6,5,2,80,3.8054669734397186,0.9445330265602814,0.012195365537465181,0.59830059990719,0.005168860985672395,1.584933955846697,199
2.9,2,5,4,78,3.9482618786111905,-1.0482618786111906,0.018943878501975035,0.5977764526475595,0.010026021536448571,-1.7650313269249955,200
3.2,3,5,2,60,3.609387804821865,-0.4093878048218649,0.02087950081978995,0.6000659716022608,0.0016920978769327801,-0.6899956953429864,201
5,2,1,10,90,4.792884333847904,0.2071156661520961,0.0395183079131026,0.6003705585564686,8.518319224063996e-4,0.3524503579480863,202
3.4,6,2,5,85,4.172474732059596,-0.7724747320595964,0.009076366090669532,0.599027107282911,0.002556866474819386,-1.2941771885965565,203
3,5,4,2,70,3.749647036657168,-0.7496470366571679,0.008174770409334757,0.5991129347211247,0.0021648448214038785,-1.2553614970420868,204
3.79,4,4,2,70,3.766397896920838,0.023602103079161996,0.008472767522831187,0.6004766975886326,2.2254879910703993e-6,0.03953010163374936,205
3.1,5,5,2,95,3.9744381572728376,-0.8744381572728375,0.011656246327371481,0.5986132945059716,0.0042296918292862975,-1.4669139578527797,206
3.2,5,4,2,100,4.074105215172803,-0.8741052151728033,0.00831393835082874,0.5986210062416646,0.0029942886001586284,-1.4638822952850912,207
3.1,5,4,0,60,3.504037238380647,-0.404037238380647,0.016054196609786003,0.6000786452493528,0.0012548645842376035,-0.6793058531588467,208
3.73,3.5,4,0.5,80,3.7798332491460696,-0.04983324914606957,0.010259760416665353,0.6004720113224452,1.2057048983586618e-5,-0.08353878258285788,209
3.17,15,5,0,90,3.715483776329243,-0.545483776329243,0.11539085816831636,0.5996680178802613,0.020339491277392187,-0.9672431847450682,210
3.5,3,1,2,60,3.8718207095849224,-0.3718207095849224,0.016075273952118788,0.6001398101002582,0.0010641666320886807,-0.6251470549871704,211
4,3,1,2,90,4.196278888100558,-0.19627888810055794,0.010157428937402317,0.6003843772323797,1.851426891701743e-4,-0.32901831706923684,212
3.9499999999999997,5,2,1,95,4.042481705662596,-0.09248170566259661,0.009487700857004833,0.6004572691387257,3.834076311770851e-5,-0.15497278801104075,213
3.2600000000000002,2,5,3,92.5,4.0363547955080925,-0.7763547955080923,0.017515485096590826,0.5989998727522519,0.005069896273796441,-1.306251897809885,214
5,6,3,8,100,4.505307500348719,0.4946924996512809,0.021956294610772434,0.5998755912254997,0.0026038803792000635,0.8342298896666299,215
4.5,3,5,8,100,4.454369925823307,0.04563007417669329,0.029937777296120006,0.6004728842730618,3.070651795986588e-5,0.07726466576159222,216
3.4,2,4,4,90,4.153662141896578,-0.7536621418965779,0.009135202108255509,0.5990969166237267,0.0024499127282256094,-1.2626967188569849,217
3.5,16,5,1,80,3.6693174916343843,-0.16931749163438425,0.13431053544196178,0.600398348029377,0.002381756289201794,-0.3034941410135037,218
4,6,3,1,80,3.807902295638714,0.19209770436128615,0.007062219454776934,0.6003886055979448,1.2253194864114822e-4,0.3215072040344612,219
4.92,2,1,0,75,3.9433698840668736,0.9766301159331263,0.020093175898811343,0.5981310026214414,0.009252244462894426,1.6453840111235671,220
5,4,2,4,100,4.339512068545907,0.6604879314540932,0.0057952344178438435,0.5994211516586562,0.001185651220059474,1.1047309409826254,221
4.58,9,3,3,100,4.081385942230996,0.4986140577690037,0.014982044778949618,0.5998703325098329,0.0017795888941101372,0.8378610404499425,222
5,2,1,4,99,4.477850571088666,0.5221494289113338,0.013135466716021912,0.599812823250587,0.0017046212306363027,0.8765881355019126,223
5,3,3,4,80,4.094366781651793,0.905633218348207,0.004580229838332815,0.5984918905532395,0.001757467441187937,1.5138357754481497,224
4.25,3,1,2,100,4.304431614272436,-0.0544316142724357,0.012728985574589423,0.6004708275105525,1.7936235701376523e-5,-0.09136136351454816,225
4,4,3,2,90,4.03830280976699,-0.03830280976699019,0.00422115817208302,0.6004745039879883,2.895175915800381e-6,-0.0640145560516154,226
3.9699999999999998,3,3,1,99,4.093671353221398,-0.12367135322139866,0.009910661729766691,0.6004408726670631,7.168032467811435e-5,-0.20728194373645634,227
3.16,12,1,1,90,3.706555936089251,-0.5465559360892507,0.0854107758601249,0.5996915030623141,0.014139615191314512,-0.9531277782515942,228
4,5.5,1,3,100,4.256217257002817,-0.2562172570028167,0.012698521864027172,0.6003180121958379,3.964406724725936e-4,-0.4300441412070702,229
4,8,4,0,98,3.8647650170427754,0.13523498295722458,0.01858671257650444,0.6004332020479343,1.6360051624109617e-4,0.227663094842535,230
3.96,15,1,10,100,4.2929340147456925,-0.3329340147456925,0.18232906680031968,0.6001517229729713,0.01401273723554058,-0.6140425117973772,231
5,1,1,4,100,4.53544300103463,0.46455699896536995,0.018831877405344494,0.5999484802194016,0.0019570081134771644,0.7821622366616272,232
5,1,3,2,100,4.2267344137949845,0.7732655862050155,0.011381996010953601,0.5990207363094853,0.0032279486421636066,1.2970119469458958,233
5,4.21910066006601,3,7,95,4.430158801405324,0.5698411985946761,0.01310981240122238,0.5996856901621662,0.002026162893432268,0.9566409798081883,234
4.08,3,1,1,95,4.1816267151341755,-0.10162671513417543,0.014298200730142189,0.6004528336472666,7.04553408282193e-5,-0.17071224159651407,235
3.58,5,2,3,85,4.07178605159536,-0.49178605159536026,0.00454076275788707,0.5998930746585733,5.137385033756228e-4,-0.8220420201431036,236
5,5,5,6,95,4.249352301482122,0.750647698517878,0.017636778095292155,0.5990960846925815,0.004773701164124545,1.2630765188972186,237
4.58,4,2,4,95,4.285435705459967,0.29456429454003263,0.0046547133587991184,0.6002682237422006,1.889789675321344e-4,0.492405360667439,238
4.17,2.5,2,6,96,4.488860637642409,-0.318860637642409,0.009610634356787901,0.6002309443829194,4.617956001700923e-4,-0.5343520471406379,239
4.92,8,5,3,80,3.8607113203414367,1.0592886796585632,0.021470913970521,0.5977120437584651,0.011663786679585232,1.785899489000532,240
5,1,2,3,100,4.381088707414808,0.6189112925851923,0.011317882810287507,0.59954493614583,0.0020559687123635146,1.0380771198645733,241
5,3,2,4,99,4.365465187569126,0.6345348124308741,0.0059270869037150445,0.5995025157641686,0.0011194986517114075,1.0613921840124627,242
5,2,2,2,100,4.275591779722079,0.7244082202779207,0.010153372931800462,0.5992008531658269,0.0025208622534048566,1.2143083114718043,243
4.83,3.5,3,2,98,4.138204803680513,0.6917951963194868,0.006197667794359236,0.599318013444838,0.0013921665901366733,1.1573296717659565,244
5,1,1,2,100,4.397985928929987,0.6020140710700126,0.021606632193101598,0.5995859378455397,0.0037921125267550843,1.015031321449124,245
5,6,1,3,100,4.232828678338429,0.7671713216615714,0.014778160698378427,0.5990386934650719,0.00415379344252747,1.2890058730205842,246
5,3,3,12,99,4.849685249796932,0.1503147502030684,0.05494909258655545,0.6004205102102713,6.444083655753025e-4,0.25787162039891026,247
5,7,3,5,95,4.218285903153777,0.7817140968462226,0.00983738507976961,0.5989910042827432,0.0028423029279092175,1.3101596887899358,248
5,3,5,5,99,4.237369045049155,0.7626309549508452,0.016454122425929397,0.5990532737968323,0.004585874764989756,1.282468389873767,249
4.67,3.5,1,4,70,4.094041929197055,0.5759580708029448,0.010955812654667633,0.5996703405049771,0.0017222761862466633,0.9658564233723288,250
3.75,6,2,3,90,4.089094023040892,-0.3390940230408921,0.006711955769494584,0.6001993973569157,3.626158573817782e-4,-0.5674297244922727,251
4.55,5,1,3,95,4.2255294725812655,0.3244705274187343,0.00986981357556413,0.6002221041160661,4.913406650843998e-4,0.5438243577815187,252
4.67,2.5,3,4,75,4.053670231541873,0.6163297684581268,0.006269070481728383,0.5995574150233741,0.0011178915658774913,1.0311178196505655,253
4.8,7,4,1,80,3.755569506249386,1.044430493750614,0.0100467037157304,0.5978203659198789,0.005183953792661822,1.7506597292992117,254
3.67,6,4,2,98,4.035723809674758,-0.36572380967475837,0.0085115801189605,0.6001533116946907,5.368453823226257e-4,-0.6125463600568819,255
5,3,3,4,80,4.094366781651793,0.905633218348207,0.004580229838332815,0.5984918905532395,0.001757467441187937,1.5138357754481497,256
4.58,0.5,2,3,90,4.291320177063133,0.2886798229368672,0.011064935822292473,0.6002752182330254,4.3707308258441767e-4,0.48413010989141236,257
4.75,4.5,3,3,95,4.147727895929232,0.6022721040707681,0.003915371175470071,0.5996010421783765,6.635502413434978e-4,1.0064082319382686,258
5,3,2,5,80,4.228703543894879,0.7712964561051212,0.006754879115296272,0.599034920541741,0.0018882314422594795,1.290692145744721,259
5,2.5,1,1,99,4.248276384267315,0.7517236157326854,0.017060203043011424,0.5990929295801407,0.0046254564715316185,1.264515875274907,260
5,6,1,4,90,4.193404488218872,0.8065955117811283,0.012890401454313768,0.5988898038112032,0.0039898369497599374,1.3539501201502757,261
5,2,1,3,80,4.2036318553097765,0.7963681446902235,0.011733163504858986,0.598931692279651,0.003531850327702285,1.3359995756062184,262
4.92,3,1,9,99,4.774716094021496,0.14528390597850382,0.028658026757308264,0.6004257524301407,2.971972865146858e-4,0.24584477415992717,263
4.08,4,1,2,90,4.149501730771782,-0.06950173077178157,0.009196614055396363,0.6004663167587707,2.097742076494982e-5,-0.11644783814421503,264
5,3,1,2,80,4.088126161928679,0.9118738380713207,0.00985795812126151,0.5984536256420615,0.0038758711486087255,1.5283244351384464,265
4.67,3.5,5,4,90,4.067932008154493,0.602067991845507,0.012276739550082483,0.5995942123944554,0.0021145181178053815,1.0103165098711138,266
4.83,3,4,6,85,4.220291990651611,0.6097080093483891,0.012435892276621705,0.5995714756949647,0.002197343783496996,1.023219487741332,267
5,4.5,1,4,90,4.263570224212036,0.7364297757879639,0.008115100893006643,0.599160779682024,0.0020736807646007747,1.2331907320536368,268
5,6.5,4,4,90,4.078283270710062,0.9217167292899378,0.008233221532435416,0.5984130044269814,0.003296503043103492,1.54355547786276,269
5,3.5,4,3,70,3.843501863104994,1.156498136895006,0.008830276363236416,0.5972217995447145,0.0055728322251535544,1.937316044361446,270
4.75,4,1,5,100,4.463840065100624,0.2861599348993762,0.010410808447852546,0.6002788761612446,4.03552534027859e-4,0.4797454983390642,271
4.67,3,1,2,80,4.088126161928679,0.5818738380713206,0.00985795812126151,0.5996545662909536,0.0015781834371667812,0.9752357922375678,272
4.25,2,1,2,99,4.3403934989840245,-0.09039349898402449,0.01566614787576243,0.6004580723804792,6.124344710188176e-5,-0.15194819256969216,273
5,5,3,1,100,4.050967373934509,0.9490326260654909,0.009368648469483227,0.598286050447982,0.003985868305651964,1.5902106593985013,274
4.9,2,1,3,95,4.3658609445675935,0.5341390554324068,0.012603955806382862,0.5997822795861151,0.0017097815509165297,0.8964750231546236,275
5,2,3,1,100,4.131246251790626,0.8687537482093743,0.012027189410785562,0.5986368049496124,0.004310973967498374,1.4576516429860389,276
5,3,1,7,100,4.648074294534042,0.35192570546595814,0.01717103951719012,0.6001747090626157,0.0010205881697531959,0.5920270752576346,277
4.5,1.5,1,3,95,4.389249523231982,0.1107504767680183,0.01504579777741668,0.600448079916146,8.818245942171835e-5,0.18610889788852528,278
5,7,5,3,100,4.083758867260495,0.916241132739505,0.017662436110142576,0.5984178883163869,0.0071228946798382224,1.5417322617928395,279
5,3,2,5,80,4.228703543894879,0.7712964561051212,0.006754879115296272,0.599034920541741,0.0018882314422594795,1.290692145744721,280
4.31,2,5,1,92.5,3.8988977234034508,0.41110227659654885,0.021148901813305337,0.6000623972964818,0.001729267472289653,0.6929806645168481,281
4,2,4,3,98,4.17145578678176,-0.17145578678175966,0.01026051138299327,0.6004065661082504,1.4273791808227412e-4,-0.2874228225903762,282
4,3,3,6,90,4.339976579928314,-0.3399765799283143,0.008599837998114966,0.6001974111219053,4.6881138850474353e-4,-0.5694479835756304,283
5,5,1,3,100,4.279605835667205,0.7203941643327951,0.011186354915170404,0.5992136622287584,0.0027523769839111344,1.208210239998115,284
4.64,5,1,3,85,4.117376746409387,0.5226232535906128,0.0089407952621363,0.5998144369671385,0.001152556600531264,0.8755248578863658,285
5,0.0166666666666667,2,0,100,4.2110586843709115,0.7889413156290885,0.025926347243609676,0.5989382949299878,0.007884152082812141,1.3331479624884908,286
5,5,4,6,90,4.24086663321021,0.7591333667897899,0.01174042358606327,0.5990730692251682,0.0032113357752401265,1.2735386114398506,287
5,3.66666666666667,2,2,72.5,3.9168911300154012,1.0831088699845988,0.006442474382792201,0.5976297924808004,0.0035491041446418527,1.812195949462051,288
4.25,3,3,7,100,4.516857842152514,-0.26685784215251385,0.013600064136201113,0.6003042829574453,4.6142665469441356e-4,-0.4481083161601094,289
4.07,2.5,5,3,80,3.897792840505594,0.17220715949440635,0.015355056644604025,0.600405565044748,2.1772202861162986e-4,0.289428255730728,290
5,5,2,5,87,4.230873668934379,0.7691263310656211,0.006670395532016064,0.5990431618215575,0.0018538220385096726,1.287005911402088,291
3.2800000000000002,2,1,6,80,4.40981746346674,-1.1298174634667397,0.016301174891813555,0.5973470363538773,0.009968252281000978,-1.8997950793369198,292
3.92,1,3,2,80,4.010428961451228,-0.09042896145122814,0.008832574857306872,0.6004581945454817,3.408130570239479e-5,-0.1514828908369664,293
4,2,3,6,100,4.474888932052231,-0.47488893205223093,0.010569243018847178,0.5999292751035068,0.0011286648996054675,-0.7962123252694183,294
4.22,2,5,4,100,4.186197876189323,0.03380212381067693,0.01908663224272725,0.6004752464359753,1.050663943550953e-5,0.05691912473066556,295
5,1,3,3,89,4.17649495105824,0.8235050489417599,0.007414710343117028,0.5988315665206597,0.002365913736681815,1.3785162832543632,296
4.83,4.5,5,1,95,3.909080668508167,0.9209193314918331,0.013771066784860979,0.5984049865211571,0.005566255503103548,1.546543967853354,297
5,2.5,3,6,90,4.353356392904334,0.6466436070956663,0.008999802812487698,0.5994617525623822,0.0017763287365665358,1.083322265890681,298
4.78,3,2,7,92,4.495943887405775,0.28405611259422514,0.01290241402500719,0.6002812990208449,4.952984004486383e-4,0.4768191024499617,299
4.83,8,2,5,80,4.044861585692842,0.78513841430715825,0.018158248719971504,0.5989652021387958,0.005382589681136651,1.3214630681684731,300
5,2,4,2,98,4.102727250729439,0.8972727492705612,0.011728308707235605,0.5985143273050711,0.0044816659983167905,1.505275011093674,301
5,4,3,3,95,4.161107708905251,0.8388922910947487,0.0038922315998064796,0.5987754246821376,0.0012796944304040696,1.401788818597498,302
5,1.5,1,4,99,4.501239149753054,0.4987608502469456,0.01554893276214171,0.5998696241180783,0.001850141237552022,0.8383489815369831,303
5,1,1,4,100,4.53544300103463,0.46455699896536995,0.018831877405344494,0.5999484802194016,0.0019570081134771644,0.7821622366616272,304
4.83,3.5,4,4,75,3.9663067622432546,0.8636932377567454,0.008260966410093488,0.5986651469867396,0.002904443508704679,1.4464065086895552,305
5,2,3,2,90,4.091822061671069,0.9081779383289312,0.006534031905268616,0.598476759815143,0.0025311915360692184,1.5195815149722458,306
5,3,3,4,70,3.986214055479915,1.0137859445200852,0.00746228165969554,0.5979808903108086,0.003608926039068465,1.6970799687405291,307
4.42,2,2,6,95,4.496429560845424,-0.0764295608454244,0.010350914305146777,0.6004638445716394,2.8618498124189563e-05,-0.12812984531008428,308
4.22,2,2,2,90,4.1674390535502015,0.05256094644979825,0.007632717136711358,0.6004713499772542,9.925868082288279e-6,0.08799469889131492,309
3.92,1.5,1,5,95,4.526706595336624,-0.6067065953366244,0.01552219725829198,0.5995775697284728,0.0027327923049024878,-1.0197772129176912,310
5,1.5,1,8,90,4.678815840407649,0.3211841595923506,0.026779283563519028,0.6002229053036556,0.0013520487570983701,0.5429727037037053,311
4.42,2,5,4,100,4.186197876189323,0.2338021238106771,0.01908663224272725,0.6003439240895999,5.026581817594745e-4,0.3936975180023426,312
5,6,3,2,100,4.092936284034792,0.907063715965208,0.007663556354372559,0.598479399497896,0.0029682188261949283,1.5185806990121045,313
4.5,6.5,1,5,97,4.31445135392712,0.18554864607288035,0.01779268370367711,0.600393689036424,2.943462864018319e-4,0.3122380016946536,314
4.75,2,1,4,95,4.434589480619915,0.3154105193800847,0.012183919297485826,0.6002356339687084,5.758309846158374e-4,0.5292583020681987,315
4,1.5,2,7,80,4.421313203460132,-0.4213132034601319,0.016847477348716274,0.6000433961036435,0.0014342044881357175,-0.7086375675363921,316
4.42,4,1,3,85,4.164153903738163,0.25584609626183674,0.007509111349481382,0.6003193100584946,2.3131347320356742e-4,0.4282970490105613,317
4.56,1,5,2,100,4.055482898659982,0.504517101340018,0.026868002778592324,0.599848246806994,0.003347738413025641,0.8529421313287178,318
4.42,3.5,4,3,100,4.1679600416206295,0.25203995837937043,0.007820057871894884,0.60032395027583485,2.339245118842081e-4,0.42199152522022065,319
4,3,1,3,100,4.373160150324757,-0.3731601503247566,0.010812405974688171,0.600139181152879,7.132854961693892e-4,-0.6257278432629491,320
5,2,3,3,80,4.052397871551511,0.947602128448489,0.005435737784348035,0.5983013232396885,0.002287455778842704,1.584671160472127,321
3.92,3,1,2,95,4.250355251186496,-0.33035525118649645,0.011159196528365082,0.6002123879718116,5.773649959903993e-4,-0.5540482362281502,322
5,4,1,5,100,4.463840065100624,0.5361599348993762,0.010410808447852546,0.5997785563271455,0.0014166779604797633,0.8988690721088718,323
4.08,3,3,2,80,3.9569097095471513,0.1230902904528488,0.004840354085737648,0.6004414088503133,3.4327886413053484e-5,0.20578180370305912,324
3.8299999999999996,5,4,3,95,4.088757388139185,-0.25875738813918536,0.006023116764636291,0.600315919174446,1.892178416669745e-4,-0.43284675718515697,325
5,2,3,4,90,4.2292791337757105,0.7707208662242895,0.005268640523621938,0.5990392317940372,0.0014661858898046976,1.288765091202851,326
4.5,1,1,4,95,4.481366637948691,0.018633362051309277,0.01754905242950662,0.6004771991536768,2.9263227081031716e-6,0.03135200618147386,327
4.92,4.5,3,4,70,3.9460746165518565,0.9739253834481434,0.007158210766885216,0.5981744769716738,0.0031930344719676555,1.630103621448568,328
5,8,3,6,100,4.314331176339998,0.6856688236600021,0.017211575120253644,0.5993257048112512,0.003883624302835145,1.1534902775274356,329
4.33,5,1,5,95,4.362986544685908,-0.032986544685908115,0.010948371925228687,0.600475402042302,5.645379248096801e-6,-0.05531678057950667,330
4.33,6,2,5,95,4.280627458231474,0.04937254176852601,0.009205849895382711,0.6004721287599917,1.0596827048695532e-5,0.08272243705786202,331
5,3.5,1,7,75,4.354303900439958,0.645696099560042,0.019009869837870744,0.5994543824200592,0.0038178076689415687,1.08723993403943,332
3.75,4,2,2,100,4.202054996441264,-0.4520549964412641,0.007632395835688977,0.5999822730023926,7.341860518571791e-4,-0.7568059470270595,333
5,3,4,3,90,4.068182745580586,0.9318172544194141,0.006619390494182127,0.5983708520131781,0.0026999516917369805,1.5592022768550684,334
3.75,5,4,3,85,3.9806046619673063,-0.23060466196730633,0.005200825724951501,0.6003493894942374,1.2955240731082188e-4,-0.3855936970986395,335
4.42,5,4,4,80,3.9952568349336888,0.42474316506631116,0.006736846068093843,0.6000407859724992,5.710690511086013e-4,0.7107613243255824,336
4.930000000000001,3,3,3,80,4.025638245599472,0.9043617544005285,0.004009044364929884,0.5984986105052211,0.0015322241419348734,1.511276891903946,337
5,3.5,3,7,80,4.287172576832738,0.712827423167262,0.014600588916935605,0.5992358176149241,0.0035417869019318178,1.1975890085591956,338
5,0.5,3,4,99,4.366756026258459,0.633243973741541,0.010242731927859088,0.5995022442393279,0.0019436067160131425,1.0615397647252653,339
3.9299999999999997,4,4,6,70,4.041312041130123,-0.11131204113012316,0.01641594846667606,0.6004477330388319,9.746196636367682e-5,-0.1871828083901826,340
4.42,5,5,3,100,4.097243056411098,0.32275694358890217,0.012293026301813188,0.6002241794850186,6.085014418177481e-4,0.5416155013802268,341
5,1,2,5,80,4.302240327175693,0.697759672824307,0.01090443512285044,0.5992922829163952,0.0025156270040468808,1.1700819772524798,342
5,4,1,5,100,4.463840065100624,0.5361599348993762,0.010410808447852546,0.5997785563271455,0.0014166779604797633,0.8988690721088718,343
5,4,1,4,90,4.286958802876424,0.7130411971235757,0.007658277810226572,0.5992437763396968,0.0018329292934008356,1.1937504506059466,344
5,3,5,3,80,3.8944217932179432,1.1055782067820568,0.013439244989407574,0.5974889930755367,0.007823732467410183,1.856338205784783,345
4.75,8,5,1,95,3.885483337494612,0.864516662505388,0.02342661336352663,0.5986334327092103,0.008510485367612551,1.458983825604577,346
5,2,1,2,100,4.351208771601212,0.648791228398788,0.016032865112856544,0.5994476661637049,0.003231229050706846,1.0907977279168848,347
3.67,3,2,4,100,4.376280460186314,-0.7062804601863144,0.006205000470091008,0.5992688671956604,0.0014528154163621118,-1.1815669624176157,348
5,5,3,3,90,4.080271719867273,0.9197282801327269,0.003439028916660919,0.5984318284931165,0.0013578600531375868,1.5365162396528627,349
4.42,2,1,4,95,4.434589480619915,-0.014589480619915385,0.012183919297485826,0.6004775310807611,1.2320330145470703e-6,-0.024481123065028483,350
5,7.5,1,3,85,4.000433853087446,0.9995661469125539,0.02245076303992707,0.5980132964609861,0.010881399488619735,1.6860551268356503,351
4,1.5,1,5,80,4.364477506078807,-0.36447750607880725,0.01567694567506475,0.6001531733110395,9.964039797263245e-4,-0.612676825932353,352
3.67,3,1,1,50,3.6949394473607224,-0.02493944736072251,0.024110429469880398,0.6004765158370422,7.299365270964665e-6,-0.042103290520086795,353
